Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Población objetivo estimada,Sector,Alcance,Dedicación a infancias,Regla de inclusión,Palabras clave detectadas,Es guardería o estancia infantil,Es preescolar,Es primaria,Es secundaria,Es escuela de varios niveles,Es educación especial,Es media superior o técnica,Es formación complementaria,Es club o deporte,Es recreación o cultura infantil,Es apoyo social o residencia,Enfoque primera infancia,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
264481,9145297,09007611111006061000000000U8,LUDOTECA ESPERANZA DE LA NIÑEZ,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA | NIÑEZ,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,SAN FRANCISCO APOLOCALCO,09637,1,CALLE,LUIS DONALDO COLOSIO,12,0900700014293,4293,028,19.32669282,-98.97044942,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
264456,733388,09007611699000091010000000U5,LUDOTECA PILCALLI DE LA ASAMBLEA COMUNITARIA MIRAVALLE,,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Iztapalapa,Iztapalapa,MIRAVALLES,09693,1,CALLE,RICARDO FLORES MAGON,,0900700014876,4876,025,19.33886862,-98.99677652,1,2014-12,2014,2018,2021,11,2021-11,denue_09_1121_shp.zip
264470,8680750,09012519121000051000000000U7,LUDOTECA KIDS FAT BLSG,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,KID | LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Tlalpan,Tlalpan,HACIENDA COAPA,14326,1,CALLE,DON REFUGIO,4,0901200011937,1937,001,19.29770098,-99.11904575,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
264483,1047619,09011611612000041010000000U5,LUDOTECA ANA BOLENA,ALCALDIA TLAHUAC,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Tláhuac,Tláhuac,AGRICOLA METROPOLITANA,13280,1,CERRADA,ADRIANA DEL SUR,270,0901100010664,0664,018,19.29259041,-99.05412106,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
264472,7612526,09011713998000111000000000U6,LUDOTECA MAGIC CITY,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Tláhuac,Tláhuac,LA ESTACION,13319,1,CALLE,SAN RAFAEL ATLIXCO,0,0901100010594,0594,025,19.30764624,-99.04432934,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
261032,645261,09017519122000061001000000U3,BIBLIOTECA PUBLICA MISAEL NIÑEZ ACOSTA,GOBIERNO DEL CDMX,519122,Bibliotecas y archivos del sector público,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Público,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,NIÑEZ,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,6 a 10 personas,Fijo,Venustiano Carranza,Venustiano Carranza,MICHOACANA,15240,1,EJE VIAL,3 ORIENTE (INGENIERO EDUARDO MOLINA),,0901700010244,0244,008,19.4437733,-99.11266531,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
264467,9055959,09010611111001891000000000U7,LUDOTECA MI CASITA,,519121,Bibliotecas y archivos del sector privado,Infancias,Biblioteca infantil o juvenil (por nombre),Probable niñez o adolescencia; verificar,Privado,Complementario,Probable por palabras,Clase SCIAN amplia más palabra exacta de infancias,LUDOTECA,0,0,0,0,0,0,0,0,0,1,0,0,SI,Inclusión por nombre; confirmar que el servicio atienda a menores de edad,0 a 5 personas,Fijo,Álvaro Obregón,Álvaro Obregón,BEJERO,01210,1,CALLE,PORFIRIO DIAZ,,0901000010309,0309,033,19.38143344,-99.24459958,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
336448,633550,09002531113000471010000000U9,CENTRO SOCIAL CULTURAL Y DEPORTIVO VIDEOGRAFO,CENTRO SOCIAL CULTURAL Y DEPORTIVO VIDEOGRAFO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,UNIDAD EL ROSARIO CTM,02100,1,CALLE,HIDROGENO,,0900200010044,0044,001,19.50917765,-99.20147735,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
347010,7768044,09002713941000151000000000U1,SALON DE LA UNIDAD HABITACIONAL TLATILCO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Azcapotzalco,Azcapotzalco,TLATILCO,02800,1,AVENIDA,AVENIDA DE LOS MAESTROS,465,0900200011061,1061,029,19.46204004,-99.16523152,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
341563,8241976,09002713941000171000004125S9,SPORT CITY TECNOPARQUE,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Azcapotzalco,Azcapotzalco,SANTA BARBARA,02230,1,AVENIDA,5 NORTE (DEPORTIVO REYNOSA),972,0900200010932,0932,016,19.50191315,-99.17719759,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
339036,6766206,09014713942000032000000000U6,BANCO BANCOMER,GIMNASIO ACTIVO SA DE CV,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,PORTALES NORTE,03300,1,EJE VIAL,7 SUR (MUNICIPIO LIBRE),0,0901400010774,0774,032,19.36863578,-99.14506584,1,2016-10,2016,2018,2021,11,2021-11,denue_09_1121_shp.zip
336517,6313209,09014713941000196001000000U1,CENTRO DEPORTIVO COYOACAN AC,CENTRO DEPORTIVO COYOACAN AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Benito Juárez,Benito Juárez,GENERAL PEDRO MA ANAYA,03340,1,CALLE,CARRILLO PUERTO,359,0901400010971,0971,006,19.3613696,-99.1620173,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
336475,6313144,09014713941000031000003220M0,CENTRO LIBANES,CENTRO LIBANES AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Benito Juárez,Benito Juárez,CREDITO CONSTRUCTOR,03940,1,CALLE,HERMES,67,0901400010929,0929,023,19.36361332,-99.17993616,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
335638,884585,09014713941000132000000000U6,CLUB DE PORTIVO MIXCOAC,CLUB DEPORTIVO MIXCOAC AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,CALLE,JEREZ,32,0901400010793,0793,006,19.37384779,-99.18210091,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
339529,966278,09014713944000012011000000U4,DEPORTIVO GUMERCINDO ROMERO,DELEGACIÓN BENITO JUÁREZ,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,LETRAN VALLE,03650,1,CALLE,MONTE ALBAN,636,0901400010632,0632,023,19.37538771,-99.15331585,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
339669,871199,09014713942000013000000000U6,DEPORTIVO TIRSO HERNANDEZ,GOBIERNO DEL DISTRITO FEDERAL,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,8 DE AGOSTO,03820,1,CALLE,RIO BECERRA,,0901400010187,0187,022,19.39490672,-99.18783536,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
341580,6847477,09014713941000251001004125S4,SPORT CITY INSURGENTES,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,JOSE GUADALUPE,03900,1,AVENIDA,INSURGENTES SUR,1065,0901400010914,0914,003,19.36356724,-99.18240315,1,2018-03,2018,2018,2021,11,2021-11,denue_09_1121_shp.zip
341561,6848147,09014713941000261001004125S3,SPORT CITY UNIVERSIDAD,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Benito Juárez,Benito Juárez,SANTA CRUZ ATOYAC,03310,1,AVENIDA,UNIVERSIDAD,790,0901400010825,0825,003,19.37182626,-99.16395799,1,2018-03,2018,2018,2021,11,2021-11,denue_09_1121_shp.zip
341471,9313522,09014713941000281000000000U1,SPORT WORLD,REPORTE ANUAL DE GRUPO SPORT WORLD S.A.B. DE C.V.,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,AVENIDA,INSURGENTES SUR,1457,0901400010793,0793,023,19.36853594,-99.18082789,1,2020-11,2020,2018,2021,11,2021-11,denue_09_1121_shp.zip
341483,869740,09014713943000513011000000U3,SPORTIKA FIT FOR FITNES,GYMKURP SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Benito Juárez,Benito Juárez,NAPOLES,03810,1,AVENIDA,Insurgentes Sur,659,0901400010219,0219,008,19.39527779,-99.17210103,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
331265,6323835,09003713941000146001000000U9,CENSODEP,CENTRO SOCIOCULTURAL Y DEPORTIVO JOSE LOPEZ PORTILLO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,SAN FRANCISCO CULHUACÁN,04470,1,AVENIDA,SANTA ANA,750,0900300010605,0605,008,19.32821886,-99.10934396,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
336491,6258215,09003713941000083001026082M4,CENTRO DEPORTIVO Y CULTURAL DEL SINDICATO MEXICANO DE ELECTRICISTAS,SINDICATO MEXICANO DE ELECTRICISTAS,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,LOS GIRASOLES,04920,1,CALZADA,DEL HUESO,381,090030001168A,168A,001,19.30573632,-99.12861223,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
335692,6313476,09003713941000167000000000U5,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Coyoacán,Coyoacán,COUNTRY CLUB,04220,1,CALZADA,CALZADA DE TLALPAN,1978,0900300010075,0075,002,19.34592125,-99.14455239,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
335627,9329603,09015713941000361000028546M8,CLUB DEPORTIVO AMÉRICA,CLUB DEPORTIVO AMÉRICA,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",0 a 5 personas,Fijo,Coyoacán,Coyoacán,,,0,,,,0900300011410,1410,001,19.31029338,-99.13417381,1,2020-11,2020,2018,2021,11,2021-11,denue_09_1121_shp.zip
339547,8584024,09003713942000043000000000U6,DEPORTIVO ESPARTACO,DIRECCION DEL DEPORTE DE LA ALCALDIA DE COYOACAN,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Coyoacán,Coyoacán,ESPARTACO,04870,1,CALLE,8,,0900300011726,1726,007,19.31774352,-99.13491593,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
339498,1015353,09003713942000013001000000U9,DEPORTIVO LA FRAGATA,GOBIERNO DEL DF COYOACÁN,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN,04100,1,CALLE,ABASOLO,123,0900300010037,0037,002,19.35497158,-99.16108746,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
